TransactionID,MemberID,ItemDescription
2332,21,Diaper
2332,21,Water
2332,21,Yogurt
2333,892,Rice
2333,892,Eggs
2333,892,Butter
2333,892,Bananas
2333,892,Yogurt
2334,620,Bananas
2334,620,Butter
2334,620,Yogurt
2334,620,Bread
2334,620,Eggs
2335,717,Water
2335,717,Chips
2335,717,Diaper
2335,717,Milk
2335,717,Bread
2336,255,Rice
2336,255,Beer
2337,133,Cola
2337,133,Beer
2337,133,Chicken
2338,317,Lettuce
2338,317,Butter
2338,317,Beer
2338,317,Diaper
2339,982,Yogurt
2339,982,Tomatoes
2339,982,Milk
2340,629,Rice
2340,629,Cereal
2341,340,Beer
2342,413,Chips
2343,876,Lettuce
2343,876,Chips
2344,501,Cereal
2345,204,Cola
2345,204,Yogurt
2345,204,Rice
2346,623,Beer
2346,623,Apples
2347,287,Cola
2348,515,Beer
2349,360,Cereal
2349,360,Chips
2349,360,Rice
2349,360,Apples
2349,360,Eggs
2350,174,Chicken
2351,401,Lettuce
2352,938,Bread
2352,938,Chicken
2353,865,Chips
2354,474,Lettuce
2354,474,Yogurt
2354,474,Cereal
2354,474,Milk
2354,474,Bread
2355,441,Eggs
2356,492,Milk
2357,160,Beer
2357,160,Cereal
2357,160,Lettuce
2358,470,Pasta
2358,470,Milk
2358,470,Cheese
2358,470,Beer
2358,470,Water
2359,240,Bread
2359,240,Eggs
2359,240,Lettuce
2359,240,Milk
2359,240,Cola
2360,876,Yogurt
2360,876,Cereal
2360,876,Rice
2360,876,Chicken
2361,62,Butter
2362,20,Juice
2362,20,Water
2362,20,Chicken
2362,20,Tomatoes
2363,385,Cheese
2363,385,Butter
2363,385,Chips
2363,385,Cola
2363,385,Bread
2364,709,Milk
2364,709,Water
2365,794,Chips
2365,794,Pasta
2365,794,Cheese
2365,794,Beer
2366,138,Bread
2366,138,Water
2366,138,Bananas
2366,138,Rice
2366,138,Lettuce
2367,196,Chips
2368,899,Bread
2368,899,Water
2368,899,Tomatoes
2369,459,Eggs
2369,459,Juice
2369,459,Beer
2370,706,Eggs
2370,706,Milk
2371,925,Juice
2372,169,Apples
2372,169,Bread
2372,169,Yogurt
2372,169,Eggs
2372,169,Milk
2373,509,Lettuce
2373,509,Diaper
2373,509,Beer
2373,509,Chips
2373,509,Rice
2374,598,Milk
2374,598,Bread
2374,598,Butter
2374,598,Water
2374,598,Cola
2375,630,Water
2375,630,Bananas
2375,630,Chips
2375,630,Chicken
2376,899,Butter
2376,899,Lettuce
2377,406,Tomatoes
2377,406,Bananas
2377,406,Chips
2378,919,Butter
2378,919,Bananas
2378,919,Eggs
2378,919,Diaper
2379,379,Rice
2379,379,Tomatoes
2379,379,Cheese
2379,379,Butter
2379,379,Milk
2380,900,Butter
2380,900,Bananas
2381,819,Chips
2381,819,Bread
2382,810,Beer
2382,810,Butter
2382,810,Rice
2383,967,Rice
2384,85,Rice
2384,85,Diaper
2385,712,Diaper
2386,786,Cheese
2386,786,Eggs
2386,786,Chips
2386,786,Diaper
2386,786,Tomatoes
2387,636,Bread
2387,636,Bananas
2387,636,Pasta
2388,501,Chips
2388,501,Water
2388,501,Apples
2388,501,Bread
2388,501,Eggs
2389,723,Milk
2389,723,Pasta
2389,723,Chips
2389,723,Beer
2389,723,Butter
2390,133,Yogurt
2391,684,Pasta
2392,871,Tomatoes
2392,871,Chicken
2392,871,Chips
2392,871,Beer
2393,775,Water
2393,775,Apples
2393,775,Lettuce
2394,997,Cola
2394,997,Yogurt
2394,997,Eggs
2394,997,Chips
2394,997,Bread
2395,591,Bananas
2396,17,Apples
2397,898,Pasta
2398,98,Diaper
2398,98,Pasta
2398,98,Cola
2398,98,Apples
2399,484,Yogurt
2399,484,Beer
2399,484,Diaper
2399,484,Cheese
2400,404,Yogurt
2401,772,Milk
2401,772,Cola
2401,772,Chips
2401,772,Diaper
2402,574,Milk
2402,574,Chips
2402,574,Bananas
2402,574,Juice
2403,21,Bread
2403,21,Eggs
2403,21,Apples
2404,138,Lettuce
2404,138,Milk
2405,134,Rice
2405,134,Yogurt
2405,134,Water
2405,134,Tomatoes
2406,229,Chicken
2406,229,Yogurt
2406,229,Butter
2406,229,Lettuce
2407,189,Apples
2407,189,Tomatoes
2408,332,Bananas
2408,332,Cola
2408,332,Cheese
2408,332,Cereal
2409,115,Diaper
2409,115,Rice
2410,542,Cereal
2410,542,Apples
2411,529,Water
2412,209,Chips
2413,112,Yogurt
2413,112,Cheese
2413,112,Juice
2413,112,Water
2413,112,Bread
2414,924,Water
2414,924,Juice
2414,924,Chips
2414,924,Bread
2415,450,Chicken
2416,889,Yogurt
2416,889,Cheese
2417,146,Butter
2417,146,Yogurt
2418,15,Milk
2418,15,Cereal
2418,15,Yogurt
2418,15,Diaper
2418,15,Pasta
2419,783,Lettuce
2419,783,Bananas
2420,105,Bread
2420,105,Butter
2420,105,Milk
2420,105,Chips
2420,105,Rice
2421,940,Bananas
2421,940,Diaper
2421,940,Apples
2421,940,Lettuce
2421,940,Rice
2422,687,Diaper
2422,687,Apples
2422,687,Cheese
2422,687,Butter
2423,995,Diaper
2423,995,Eggs
2424,240,Cheese
2424,240,Water
2424,240,Cereal
2424,240,Butter
2425,745,Bread
2425,745,Bananas
2426,30,Diaper
2426,30,Chips
2426,30,Apples
2426,30,Water
2426,30,Cola
2427,330,Chips
2428,419,Butter
2429,34,Yogurt
2429,34,Tomatoes
2430,30,Chicken
2430,30,Yogurt
2430,30,Cheese
2431,271,Apples
2432,664,Apples
2432,664,Cereal
2432,664,Eggs
2432,664,Yogurt
2433,743,Milk
2433,743,Juice
2433,743,Tomatoes
2434,275,Juice
2435,631,Water
2435,631,Beer
2435,631,Bananas
2436,808,Cola
2436,808,Juice
2436,808,Cheese
2437,722,Bread
2437,722,Yogurt
2437,722,Rice
2438,333,Bread
2438,333,Water
2438,333,Pasta
2438,333,Juice
2439,737,Beer
2440,10,Juice
2441,673,Eggs
2442,807,Water
2442,807,Lettuce
2442,807,Cheese
2442,807,Yogurt
2442,807,Butter
2443,520,Tomatoes
2443,520,Juice
2443,520,Milk
2443,520,Diaper
2443,520,Lettuce
2444,149,Chicken
2444,149,Butter
2445,497,Beer
2445,497,Apples
2446,827,Chicken
2446,827,Butter
2446,827,Bread
2446,827,Yogurt
2447,64,Chips
2447,64,Cola
2447,64,Water
2448,210,Chips
2448,210,Milk
2448,210,Beer
2449,20,Yogurt
2449,20,Bread
2449,20,Juice
2450,24,Yogurt
2450,24,Pasta
2450,24,Apples
2450,24,Cereal
2450,24,Chicken
2451,253,Bananas
2452,731,Cola
2452,731,Bananas
2452,731,Tomatoes
2452,731,Pasta
2453,337,Eggs
2453,337,Apples
2453,337,Yogurt
2454,152,Cereal
2454,152,Eggs
2454,152,Yogurt
2455,613,Yogurt
2455,613,Milk
2455,613,Water
2455,613,Apples
2455,613,Butter
2456,523,Juice
2456,523,Apples
2457,779,Eggs
2457,779,Bananas
2457,779,Milk
2457,779,Rice
2458,117,Eggs
2458,117,Chips
2458,117,Lettuce
2459,706,Yogurt
2459,706,Diaper
2459,706,Apples
2459,706,Rice
2459,706,Bread
2460,703,Tomatoes
2460,703,Lettuce
2460,703,Chips
2460,703,Bread
2460,703,Pasta
2461,137,Chips
2461,137,Yogurt
2461,137,Bananas
2461,137,Eggs
2462,687,Cereal
2462,687,Milk
2462,687,Bananas
2462,687,Cola
2463,925,Chips
2464,70,Bread
2464,70,Butter
2464,70,Apples
2464,70,Tomatoes
2465,816,Juice
2466,51,Chicken
2466,51,Apples
2466,51,Butter
2466,51,Cheese
2467,555,Water
2468,25,Bananas
2468,25,Chips
2469,932,Cola
2469,932,Juice
2470,167,Butter
2470,167,Rice
2470,167,Lettuce
2470,167,Beer
2470,167,Chips
2471,890,Eggs
2472,672,Bananas
2472,672,Juice
2472,672,Milk
2473,661,Pasta
2473,661,Cheese
2473,661,Cola
2473,661,Eggs
2473,661,Diaper
2474,708,Beer
2475,759,Eggs
2475,759,Beer
2475,759,Chicken
2475,759,Tomatoes
2476,943,Chicken
2477,837,Beer
2477,837,Butter
2477,837,Tomatoes
2477,837,Cereal
2477,837,Milk
2478,734,Beer
2478,734,Juice
2479,356,Diaper
2479,356,Cereal
2480,626,Cereal
2481,59,Cheese
2481,59,Lettuce
2482,444,Cheese
2482,444,Milk
2482,444,Bread
2483,203,Cereal
2483,203,Chips
2483,203,Butter
2484,628,Eggs
2484,628,Juice
2484,628,Chicken
2484,628,Cereal
2485,601,Beer
2485,601,Tomatoes
2485,601,Diaper
2486,79,Bread
2486,79,Cheese
2486,79,Rice
2486,79,Yogurt
2486,79,Cola
2487,232,Cola
2488,270,Lettuce
2488,270,Tomatoes
2489,15,Juice
2489,15,Yogurt
2489,15,Chips
2489,15,Water
2490,256,Butter
2490,256,Water
2490,256,Chicken
2490,256,Tomatoes
2491,783,Cola
2491,783,Yogurt
2491,783,Pasta
2491,783,Beer
2492,421,Bread
2492,421,Water
2492,421,Pasta
2492,421,Eggs
2492,421,Rice
2493,509,Diaper
2493,509,Milk
2493,509,Water
2493,509,Rice
2493,509,Bananas
2494,932,Water
2494,932,Diaper
2495,636,Beer
2495,636,Pasta
2495,636,Chips
2496,45,Pasta
2496,45,Butter
2496,45,Chips
2496,45,Water
2497,763,Bread
2497,763,Juice
2497,763,Diaper
2498,681,Juice
2499,757,Chips
2499,757,Butter
2499,757,Yogurt
2500,976,Chips
2501,898,Butter
2501,898,Eggs
2501,898,Milk
2501,898,Water
2501,898,Pasta
2502,873,Lettuce
2502,873,Eggs
2502,873,Pasta
2503,89,Diaper
2503,89,Pasta
2503,89,Bananas
2503,89,Cereal
2504,251,Diaper
2504,251,Rice
2504,251,Milk
2504,251,Eggs
2504,251,Water
2505,505,Apples
2506,729,Rice
2506,729,Chicken
2507,96,Chips
2507,96,Water
2507,96,Rice
2507,96,Cheese
2507,96,Juice
2508,171,Pasta
2508,171,Bananas
2508,171,Milk
2508,171,Cereal
2508,171,Tomatoes
2509,790,Yogurt
2509,790,Pasta
2510,9,Cola
2510,9,Chicken
2510,9,Bananas
2510,9,Diaper
2511,145,Tomatoes
2511,145,Milk
2511,145,Pasta
2512,292,Butter
2512,292,Bananas
2512,292,Diaper
2512,292,Cereal
2513,43,Beer
2513,43,Bread
2514,634,Juice
2514,634,Eggs
2514,634,Diaper
2515,892,Milk
2516,788,Water
2516,788,Chicken
2516,788,Diaper
2516,788,Bananas
2517,349,Butter
2517,349,Diaper
2517,349,Water
2517,349,Milk
2517,349,Rice
2518,598,Rice
2518,598,Butter
2519,239,Bananas
2519,239,Juice
2519,239,Milk
2519,239,Cola
2520,286,Cheese
2520,286,Cereal
2520,286,Lettuce
2521,285,Beer
2521,285,Rice
2521,285,Yogurt
2522,589,Butter
2522,589,Cheese
2523,558,Eggs
2523,558,Apples
2523,558,Chicken
2523,558,Milk
2523,558,Yogurt
2524,866,Apples
2524,866,Water
2525,64,Butter
2525,64,Cola
2526,932,Chips
2526,932,Cereal
2526,932,Eggs
2527,630,Rice
2527,630,Tomatoes
2528,214,Cola
2528,214,Lettuce
2528,214,Water
2528,214,Chicken
2529,916,Cereal
2530,682,Juice
2530,682,Bread
2530,682,Water
2531,258,Pasta
2532,64,Diaper
2532,64,Pasta
2532,64,Water
2532,64,Cereal
2533,339,Juice
2533,339,Cereal
2533,339,Cola
2533,339,Water
2534,150,Apples
2535,510,Pasta
2535,510,Rice
2535,510,Juice
2536,38,Yogurt
2536,38,Eggs
2536,38,Pasta
2537,997,Rice
2537,997,Eggs
2537,997,Bananas
2537,997,Water
2538,789,Cheese
2538,789,Apples
2538,789,Cola
2538,789,Butter
2539,97,Rice
2540,678,Chips
2540,678,Milk
2540,678,Cereal
2540,678,Bananas
2541,227,Cheese
2542,972,Beer
2542,972,Butter
2542,972,Cola
2542,972,Cheese
2543,329,Bananas
2543,329,Diaper
2544,58,Chicken
2544,58,Juice
2544,58,Lettuce
2544,58,Cola
2544,58,Apples
2545,594,Butter
2545,594,Yogurt
2545,594,Tomatoes
2545,594,Bread
2545,594,Chicken
2546,974,Tomatoes
2546,974,Beer
2546,974,Yogurt
2547,741,Yogurt
2547,741,Bread
2547,741,Cheese
2547,741,Chips
2547,741,Eggs
2548,658,Bread
2548,658,Tomatoes
2549,945,Lettuce
2550,892,Beer
2550,892,Chips
2550,892,Butter
2550,892,Tomatoes
2551,94,Diaper
2551,94,Butter
2552,264,Apples
2552,264,Cheese
2553,788,Tomatoes
2553,788,Diaper
2554,215,Bread
2554,215,Lettuce
2554,215,Cereal
2555,202,Tomatoes
2555,202,Pasta
2555,202,Water
2556,849,Beer
2556,849,Bread
2557,750,Bread
2557,750,Apples
2558,248,Bread
2558,248,Juice
2558,248,Butter
2558,248,Diaper
2559,239,Cereal
2559,239,Bread
2559,239,Lettuce
2560,57,Butter
2560,57,Diaper
2561,92,Cola
2561,92,Chips
2561,92,Bananas
2561,92,Cereal
2561,92,Lettuce
2562,224,Diaper
2562,224,Rice
2563,248,Yogurt
2563,248,Eggs
2564,473,Cheese
2565,614,Beer
2565,614,Chicken
2565,614,Diaper
2565,614,Bananas
2565,614,Yogurt
2566,118,Pasta
2566,118,Lettuce
2566,118,Chicken
2567,302,Yogurt
2568,811,Cola
2568,811,Eggs
2568,811,Tomatoes
2568,811,Diaper
2569,648,Water
2569,648,Eggs
2569,648,Apples
2569,648,Juice
2570,963,Cola
2570,963,Cereal
2570,963,Bananas
2570,963,Cheese
2571,36,Bread
2571,36,Beer
2571,36,Diaper
2571,36,Chips
2571,36,Bananas
2572,280,Yogurt
2572,280,Diaper
2572,280,Tomatoes
2572,280,Eggs
2572,280,Bread
2573,509,Juice
2573,509,Rice
2573,509,Beer
2573,509,Diaper
2574,759,Chips
2575,239,Milk
2575,239,Yogurt
2576,764,Beer
2577,906,Eggs
2577,906,Rice
2578,117,Water
2579,434,Diaper
2579,434,Tomatoes
2579,434,Milk
2579,434,Beer
2579,434,Yogurt
2580,994,Milk
2580,994,Eggs
2580,994,Apples
2580,994,Chips
2580,994,Cola
2581,243,Juice
2581,243,Bananas
2581,243,Butter
2582,172,Eggs
2582,172,Milk
2582,172,Bananas
2582,172,Yogurt
2583,294,Chips
2583,294,Water
2583,294,Apples
2584,890,Pasta
2584,890,Apples
2584,890,Bananas
2585,3,Beer
2585,3,Bread
2585,3,Butter
2586,44,Water
2587,470,Bread
2587,470,Juice
2587,470,Lettuce
2588,700,Chips
2588,700,Chicken
2589,989,Milk
2589,989,Diaper
2589,989,Chicken
2590,845,Juice
2590,845,Lettuce
2590,845,Cereal
2590,845,Diaper
2591,663,Chips
2591,663,Lettuce
2591,663,Pasta
2591,663,Milk
2591,663,Tomatoes
2592,555,Cheese
2592,555,Pasta
2593,229,Cola
2593,229,Eggs
2593,229,Bread
2593,229,Apples
2593,229,Water
2594,720,Milk
2595,470,Bananas
2595,470,Diaper
2595,470,Beer
2595,470,Butter
2596,895,Eggs
2597,954,Apples
2597,954,Cereal
2597,954,Juice
2597,954,Cola
2597,954,Lettuce
2598,387,Cola
2598,387,Bananas
2599,190,Tomatoes
2599,190,Milk
2600,871,Milk
2601,38,Cola
2601,38,Beer
2601,38,Cereal
2601,38,Tomatoes
2601,38,Milk
2602,562,Yogurt
2602,562,Eggs
2602,562,Tomatoes
2602,562,Bread
2602,562,Beer
2603,913,Tomatoes
2603,913,Rice
2603,913,Apples
2604,328,Yogurt
2605,369,Juice
2606,450,Pasta
2606,450,Chips
2606,450,Rice
2606,450,Bread
2606,450,Cola
2607,169,Cheese
2607,169,Juice
2607,169,Lettuce
2608,885,Apples
2608,885,Eggs
2608,885,Cereal
2608,885,Cola
2608,885,Lettuce
2609,767,Butter
2609,767,Lettuce
2609,767,Milk
2609,767,Pasta
2609,767,Water
2610,862,Cola
2610,862,Pasta
2610,862,Beer
2610,862,Juice
2611,758,Yogurt
2611,758,Cola
2611,758,Chicken
2611,758,Tomatoes
2611,758,Apples
2612,976,Rice
2612,976,Chicken
2612,976,Yogurt
2612,976,Tomatoes
2612,976,Cereal
2613,185,Lettuce
2613,185,Tomatoes
2613,185,Diaper
2614,942,Apples
2615,452,Diaper
2616,999,Bananas
2617,983,Yogurt
2617,983,Beer
2617,983,Pasta
2618,641,Bread
2619,20,Bread
2619,20,Cheese
2619,20,Milk
2619,20,Butter
2620,238,Rice
2620,238,Tomatoes
2620,238,Apples
2620,238,Cola
2620,238,Juice
2621,862,Cola
2622,26,Cheese
2623,396,Bread
2623,396,Water
2623,396,Rice
2624,317,Milk
2625,276,Cheese
2625,276,Milk
2625,276,Diaper
2625,276,Rice
2625,276,Apples
2626,848,Tomatoes
2626,848,Chips
2626,848,Milk
2627,394,Lettuce
2628,916,Yogurt
2628,916,Eggs
2628,916,Lettuce
2628,916,Chicken
2629,195,Milk
2630,749,Pasta
2630,749,Rice
2630,749,Chips
2630,749,Cereal
2631,893,Butter
2632,899,Milk
2632,899,Chips
2632,899,Rice
2632,899,Chicken
2632,899,Bananas
2633,835,Tomatoes
2633,835,Butter
2633,835,Pasta
2633,835,Beer
2633,835,Bananas
2634,263,Tomatoes
2634,263,Diaper
2634,263,Juice
2634,263,Cereal
2634,263,Cheese
2635,709,Cheese
2635,709,Chips
2635,709,Cola
2635,709,Milk
2635,709,Apples
2636,828,Milk
2636,828,Juice
2636,828,Yogurt
2636,828,Apples
2636,828,Cereal
2637,952,Water
2637,952,Bananas
2637,952,Chicken
2637,952,Yogurt
2638,210,Beer
2638,210,Cheese
2639,636,Tomatoes
2639,636,Yogurt
2639,636,Apples
2640,283,Tomatoes
2640,283,Chicken
2640,283,Cola
2641,834,Cereal
2641,834,Cheese
2641,834,Milk
2641,834,Bread
2642,857,Milk
2643,908,Rice
2643,908,Milk
2644,344,Yogurt
2644,344,Pasta
2644,344,Milk
2644,344,Butter
2645,991,Lettuce
2645,991,Diaper
2646,495,Bread
2646,495,Rice
2646,495,Eggs
2646,495,Butter
2646,495,Pasta
2647,903,Apples
2647,903,Water
2647,903,Diaper
2648,860,Beer
2648,860,Chips
2648,860,Bananas
2648,860,Yogurt
2649,145,Bread
2649,145,Juice
2650,163,Milk
2650,163,Butter
2651,96,Pasta
2651,96,Bread
2651,96,Cheese
2652,189,Apples
2652,189,Water
2652,189,Chicken
2653,782,Pasta
2653,782,Butter
2653,782,Rice
2654,773,Rice
2655,901,Eggs
2655,901,Milk
2655,901,Rice
2656,324,Water
2656,324,Diaper
2657,761,Pasta
2657,761,Eggs
2657,761,Water
2657,761,Milk
2658,239,Chips
2658,239,Bananas
2658,239,Apples
2659,504,Cheese
2659,504,Bananas
2659,504,Rice
2660,818,Apples
2660,818,Eggs
2660,818,Bread
2660,818,Chips
2660,818,Cereal
2661,862,Chips
2661,862,Cereal
2662,118,Apples
2662,118,Bread
2662,118,Yogurt
2662,118,Cheese
2662,118,Water
2663,516,Bananas
2663,516,Butter
2663,516,Cereal
2663,516,Juice
2663,516,Yogurt
2664,996,Juice
2664,996,Lettuce
2664,996,Yogurt
2664,996,Chips
2664,996,Pasta
2665,432,Juice
2665,432,Cheese
2665,432,Cereal
2665,432,Diaper
2665,432,Milk
2666,924,Butter
2666,924,Lettuce
2666,924,Cereal
2667,180,Milk
2667,180,Apples
2667,180,Beer
2668,581,Tomatoes
2668,581,Juice
2668,581,Bread
2668,581,Rice
2669,761,Yogurt
2670,53,Rice
2670,53,Water
2670,53,Chips
2670,53,Bread
2671,554,Rice
2672,917,Bananas
2673,221,Eggs
2673,221,Water
2673,221,Chips
2673,221,Rice
2674,296,Cereal
2674,296,Tomatoes
2675,754,Eggs
2675,754,Cereal
2676,256,Bread
2676,256,Juice
2676,256,Eggs
2676,256,Cheese
2677,156,Beer
2677,156,Chips
2677,156,Milk
2677,156,Apples
2677,156,Rice
2678,827,Eggs
2678,827,Chips
2678,827,Tomatoes
2679,128,Pasta
2679,128,Rice
2680,375,Water
2680,375,Tomatoes
2680,375,Cheese
2680,375,Pasta
2680,375,Chicken
2681,644,Bananas
2681,644,Yogurt
2682,522,Eggs
2682,522,Diaper
2683,447,Cola
2684,494,Chips
2684,494,Butter
2685,341,Pasta
2685,341,Cereal
2685,341,Bananas
2686,779,Butter
2687,293,Chicken
2687,293,Milk
2687,293,Pasta
2688,339,Eggs
2688,339,Diaper
2688,339,Apples
2688,339,Milk
2689,934,Milk
2690,517,Rice
2691,711,Bananas
2691,711,Lettuce
2691,711,Chicken
2691,711,Rice
2691,711,Yogurt
2692,389,Yogurt
2692,389,Rice
2692,389,Diaper
2693,240,Juice
2693,240,Yogurt
2693,240,Lettuce
2693,240,Rice
2693,240,Chicken
2694,53,Lettuce
2694,53,Pasta
2695,325,Rice
2695,325,Apples
2695,325,Pasta
2695,325,Cereal
2696,175,Water
2696,175,Tomatoes
2696,175,Eggs
2697,740,Milk
2697,740,Diaper
2698,757,Cheese
2698,757,Cola
2698,757,Pasta
2699,296,Pasta
2699,296,Chips
2700,825,Eggs
2700,825,Water
2701,524,Water
2701,524,Bananas
2701,524,Milk
2701,524,Diaper
2702,964,Tomatoes
2702,964,Bananas
2702,964,Pasta
2703,235,Cheese
2703,235,Yogurt
2703,235,Juice
2703,235,Apples
2703,235,Chips
2704,661,Chicken
2704,661,Bananas
2705,140,Chicken
2705,140,Bananas
2705,140,Diaper
2705,140,Lettuce
2705,140,Butter
2706,6,Yogurt
2706,6,Milk
2706,6,Beer
2707,209,Cola
2707,209,Bread
2707,209,Cheese
2707,209,Apples
2707,209,Chicken
2708,67,Eggs
2709,556,Bread
2710,50,Cereal
2711,55,Cheese
2711,55,Cereal
2711,55,Bananas
2712,456,Eggs
2713,457,Butter
2713,457,Bread
2713,457,Juice
2713,457,Eggs
2713,457,Bananas
2714,389,Yogurt
2714,389,Diaper
2714,389,Beer
2714,389,Tomatoes
2714,389,Butter
2715,909,Milk
2715,909,Bananas
2716,344,Water
2716,344,Cereal
2716,344,Beer
2716,344,Lettuce
2716,344,Chicken
2717,743,Diaper
2717,743,Cola
2718,196,Butter
2718,196,Apples
2719,57,Water
2719,57,Chips
2719,57,Yogurt
2719,57,Pasta
2719,57,Milk
2720,32,Diaper
2720,32,Chicken
2720,32,Bananas
2720,32,Rice
2721,760,Chicken
2721,760,Water
2721,760,Cheese
2721,760,Bread
2721,760,Beer
2722,153,Lettuce
2722,153,Juice
2723,499,Pasta
2723,499,Rice
2723,499,Yogurt
2723,499,Eggs
2723,499,Tomatoes
2724,278,Yogurt
2724,278,Milk
2724,278,Water
2724,278,Bread
2725,18,Apples
2726,172,Diaper
2726,172,Lettuce
2727,129,Bananas
2727,129,Cola
2727,129,Milk
2727,129,Chips
2728,193,Apples
2728,193,Cereal
2728,193,Rice
2728,193,Water
2728,193,Pasta
2729,494,Bananas
2729,494,Cheese
2730,779,Bananas
2730,779,Chicken
2730,779,Lettuce
2730,779,Bread
2731,634,Rice
2732,398,Beer
2733,406,Diaper
2733,406,Lettuce
2733,406,Chicken
2734,289,Beer
2735,485,Milk
2735,485,Pasta
2735,485,Eggs
2735,485,Chicken
2735,485,Cheese
2736,761,Rice
2736,761,Diaper
2736,761,Bananas
2736,761,Beer
2737,70,Tomatoes
2737,70,Chips
2738,313,Pasta
2738,313,Chicken
2738,313,Rice
2738,313,Milk
2738,313,Cheese
2739,803,Cereal
2739,803,Butter
2739,803,Water
2740,741,Chips
2741,454,Eggs
2741,454,Lettuce
2741,454,Diaper
2741,454,Cereal
2742,933,Diaper
2743,345,Cereal
2744,239,Water
2744,239,Bread
2744,239,Cereal
2744,239,Rice
2745,578,Rice
2745,578,Lettuce
2746,825,Beer
2746,825,Yogurt
2746,825,Juice
2746,825,Diaper
2746,825,Milk
2747,779,Chicken
2747,779,Cola
2747,779,Butter
2747,779,Cereal
2748,243,Lettuce
2749,399,Juice
2749,399,Milk
2749,399,Cheese
2749,399,Chips
2750,156,Bananas
2750,156,Beer
2750,156,Juice
2750,156,Water
2751,79,Bread
2751,79,Diaper
2751,79,Milk
2751,79,Pasta
2751,79,Chips
2752,713,Bread
2752,713,Chips
2752,713,Cola
2752,713,Eggs
2753,917,Chips
2753,917,Beer
2754,647,Pasta
2754,647,Cola
2754,647,Cheese
2755,100,Milk
2756,322,Chicken
2757,946,Pasta
2757,946,Cereal
2757,946,Cheese
2758,34,Beer
2758,34,Chicken
2759,375,Cheese
2759,375,Chicken
2759,375,Pasta
2759,375,Water
2759,375,Yogurt
2760,150,Lettuce
2760,150,Diaper
2761,595,Bananas
2762,243,Chicken
2762,243,Milk
2763,247,Rice
2763,247,Beer
2763,247,Pasta
2763,247,Tomatoes
2763,247,Apples
2764,158,Beer
2765,881,Eggs
2766,187,Eggs
2766,187,Diaper
2766,187,Apples
2766,187,Tomatoes
2766,187,Rice
2767,808,Pasta
2767,808,Apples
2768,39,Rice
2768,39,Bananas
2769,929,Apples
2769,929,Milk
2769,929,Tomatoes
2770,735,Tomatoes
2770,735,Chips
